term_id,canonical_term,category,confidence,variant,protected,evidence,occurrence_ids_json,run_id
term_2adca07660ceec2358ee,"Transition from part-time work to full-time work (annual averages of quarterly transitions, estimated probabilities)",measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_37340b7e214338f5bd5e""]",run_cf189fe93ed005701355
term_5fc109031b2973fcda0e,"Transition from part-time work to full-time work (annual averages of quarterly transitions, estimated probabilities) - experimental statistics",measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_3db980308bc7673cf910""]",run_cf189fe93ed005701355
term_0a01257f88ae194edd87,Treatment and disposal facilities,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_ab3a6595ccd582593ac1""]",run_cf189fe93ed005701355
term_a3d2423cf61584244a6c,Treatment of municipal waste,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_0910e677653106d77810""]",run_cf189fe93ed005701355
term_2f77122f6d187536a2c6,Treatment of municipal waste - ENP-South countries,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_aa444e24e64f26a3d087""]",run_cf189fe93ed005701355
term_a32ba4e10b1eca08f244,Turnover by client specialisation and employment size class,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_19c21781f33c343700b6""]",run_cf189fe93ed005701355
term_efda1f608f03541e6db5,Turnover by client specialisation and NACE Rev.1 at 3-digit level,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_16d483c801fd7343a53e""]",run_cf189fe93ed005701355
term_5a349d389850e8d4ab7f,Turnover by client specialisation and product specialisation,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_00de30ec2ebc4470e97f""]",run_cf189fe93ed005701355
term_dcec609979d5cb0e0dbb,Turnover by nationality of client and employment size class,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_fd4eb6281d40f38a06fc""]",run_cf189fe93ed005701355
term_95a6a131327fcab57a0f,Turnover by nationality of client and NACE Rev.1 at 3-digit level,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_6415bb884568eb400e70""]",run_cf189fe93ed005701355
term_0fc1db91c993288de631,Turnover by product specialisation and employment size class for group 72.2,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_9b522692a8b77ed096f3""]",run_cf189fe93ed005701355
term_f6eaa9c37c9e115161f8,Turnover by product specialisation for div. 72,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_8809a7d5a2e72a089548""]",run_cf189fe93ed005701355
term_dc5dd4e83d9c376ef477,Turnover by residence of client and economic activity,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_8f44fa80737133ddbb7e""]",run_cf189fe93ed005701355
term_d586e925d2063811eb99,Turnover by type of client and employment size class,measure,0.88,local-hybrid,True,title evidence with measure lexical cue; local model skipped because gold labels are pending,"[""occ_e52ea3631d39b7a1c3a6""]",run_cf189fe93ed005701355
term_eeb8dbc04106e97419d1,Turnover by type of client and NACE Rev.1 at 3-digit level,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_b4a22101c318fdc5586d""]",run_cf189fe93ed005701355
term_544e1224b8fd31b1c1f9,Turnover by type of media for advertising services,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_03d5ba0ea9697a7eb42c""]",run_cf189fe93ed005701355
term_a388f7d67001bf53044b,Turnover in industry - capital goods,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_92b4d9dd432fef7729a3""]",run_cf189fe93ed005701355
term_f8795b5cd620fe7c77d7,Turnover in industry - consumer durables,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_fc96d1db8eadde3b15b5""]",run_cf189fe93ed005701355
term_9aa3a58b4d21fb81c703,Turnover in industry - consumer non-durables,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_cb179f1b0590fcf5e41a""]",run_cf189fe93ed005701355
term_07340a3d2ef10f77fc23,Turnover in industry - intermediate goods,measure,0.72,local-hybrid,False,title-only term treated as likely measure; local model skipped because gold labels are pending,"[""occ_35d416ea29f8c517dcde""]",run_cf189fe93ed005701355
